rechiseled:block/bamboo_planks_crate	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/bamboo_planks_diagonal_stripes	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/bamboo_planks_diagonal_tiles	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/bamboo_planks_dotted	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/bamboo_planks_flooring	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/bamboo_planks_large_tiles	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/bamboo_planks_pattern	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/bamboo_planks_rotated_bricks	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/bamboo_planks_small_bricks	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/bamboo_planks_small_tiles	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/bamboo_planks_squares	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/bamboo_planks_tiles	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/bamboo_planks_wavy	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/bamboo_planks_woven	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/basalt_beams	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/basalt_bordered	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/basalt_bordered_polished	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/basalt_bricks	horizontal	64	16	ba43d8e8520c38c391c96e3652cf43da5b815766ddf53d91fa30420ff85d22a5
rechiseled:block/basalt_diagonal_tiles	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/basalt_pattern	full	128	128	cd5fc883f73b7e2b47e0c70303719ec45810b3a55e00cd342c57d9ac4d9acb61
rechiseled:block/basalt_patterned	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/basalt_tiles	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/birch_planks_beams	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/birch_planks_brick_pattern	full	128	128	cf1a8048702ec54035777aaf3acb1153c2512efaa3dc99ac02709796c8daeaa5
rechiseled:block/birch_planks_brick_paving	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/birch_planks_bricks	horizontal	64	16	61a17531adb7db2ccbbbd1fd9cad0ad21cf846aad6ce0983d175d48a8e78cf79
rechiseled:block/birch_planks_crate	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/birch_planks_diagonal_stripes	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/birch_planks_diagonal_tiles	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/birch_planks_dotted	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/birch_planks_flooring	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/birch_planks_large_tiles	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/birch_planks_pattern	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/birch_planks_rotated_bricks	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/birch_planks_small_bricks	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/birch_planks_small_tiles	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/birch_planks_squares	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/birch_planks_tiles	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/birch_planks_wavy	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/birch_planks_woven	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/blackstone_brick_pattern	full	128	128	cd5fc883f73b7e2b47e0c70303719ec45810b3a55e00cd342c57d9ac4d9acb61
rechiseled:block/blackstone_brick_paving	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/blackstone_diagonal_bricks	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/blackstone_polished	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/blackstone_rotated_bricks	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/blackstone_tiles	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/blue_ice_bordered	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/blue_ice_bricks	horizontal	64	16	ba43d8e8520c38c391c96e3652cf43da5b815766ddf53d91fa30420ff85d22a5
rechiseled:block/blue_ice_chiseled	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/blue_ice_patterned	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/blue_ice_pillar_end	plain	16	16	-
rechiseled:block/blue_ice_pillar_side	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/blue_ice_slanted_tiles	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/blue_ice_tiles	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/bone_block_bordered	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/bone_block_chiseled	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/bone_block_connecting_end	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/bone_block_connecting_side	simple	64	64	fb0ba3f9b6774f88e429e41a0fb8176033fa056ed9b5ff73be7f685aca975e4e
rechiseled:block/bone_block_decorated_bordered	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/bone_block_inverted_tiles	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/bone_block_patterned	full	128	128	cd5fc883f73b7e2b47e0c70303719ec45810b3a55e00cd342c57d9ac4d9acb61
rechiseled:block/bone_block_pillar_end	plain	16	16	-
rechiseled:block/bone_block_pillar_side	vertical	16	64	81222f55444e646f9730941b7fe1c23b7809ca8bf278f07386a13c5946976132
rechiseled:block/cherry_planks_beams	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/cherry_planks_brick_pattern	full	128	128	cd5fc883f73b7e2b47e0c70303719ec45810b3a55e00cd342c57d9ac4d9acb61
rechiseled:block/cherry_planks_brick_paving	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/cherry_planks_bricks	horizontal	64	16	61a17531adb7db2ccbbbd1fd9cad0ad21cf846aad6ce0983d175d48a8e78cf79
rechiseled:block/cherry_planks_crate	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/cherry_planks_diagonal_stripes	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/cherry_planks_diagonal_tiles	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/cherry_planks_dotted	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/cherry_planks_flooring	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/cherry_planks_large_tiles	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/cherry_planks_pattern	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/cherry_planks_rotated_bricks	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/cherry_planks_small_bricks	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/cherry_planks_small_tiles	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/cherry_planks_squares	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/cherry_planks_tiles	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/cherry_planks_wavy	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/cherry_planks_woven	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/coal_block_carved	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/coal_block_chiseled	full	128	128	cd5fc883f73b7e2b47e0c70303719ec45810b3a55e00cd342c57d9ac4d9acb61
rechiseled:block/coal_block_circles	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/coal_block_compacted	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/coal_block_ovals	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/coal_block_pattern	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/coal_block_pillar_end	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/coal_block_pillar_side	vertical	16	64	81222f55444e646f9730941b7fe1c23b7809ca8bf278f07386a13c5946976132
rechiseled:block/coal_block_rotated_bricks	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/coal_block_small_tiles	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/coal_block_stripes	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/cobbled_deepslate_beams	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/cobbled_deepslate_brick_pattern	full	128	128	cd5fc883f73b7e2b47e0c70303719ec45810b3a55e00cd342c57d9ac4d9acb61
rechiseled:block/cobbled_deepslate_brick_paving	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/cobbled_deepslate_bricks	horizontal	64	16	ba43d8e8520c38c391c96e3652cf43da5b815766ddf53d91fa30420ff85d22a5
rechiseled:block/cobbled_deepslate_large_tiles	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/cobbled_deepslate_paving	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/cobbled_deepslate_pillar_end	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/cobbled_deepslate_pillar_side	vertical	16	64	81222f55444e646f9730941b7fe1c23b7809ca8bf278f07386a13c5946976132
rechiseled:block/cobbled_deepslate_pulverized	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/cobbled_deepslate_rotated_bricks	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/cobbled_deepslate_small_tiles	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/cobbled_deepslate_squares	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/cobbled_deepslate_stripes	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/cobbled_deepslate_tiles	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/cobbled_deepslate_worn_stripes	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/cobblestone_beams	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/cobblestone_brick_pattern	full	128	128	cd5fc883f73b7e2b47e0c70303719ec45810b3a55e00cd342c57d9ac4d9acb61
rechiseled:block/cobblestone_brick_paving	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/cobblestone_chiseled_border	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/cobblestone_crosses	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/cobblestone_dented	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/cobblestone_inverted_dented	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/cobblestone_paving	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/cobblestone_pillar_end	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/cobblestone_pillar_side	vertical	16	64	81222f55444e646f9730941b7fe1c23b7809ca8bf278f07386a13c5946976132
rechiseled:block/cobblestone_pulverized	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/cobblestone_rotated_bricks	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/cobblestone_small_tiles	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/cobblestone_squares	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/cobblestone_stripes	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/cobblestone_tiles	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/cobblestone_worn_stripes	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/copper_block_bars	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/copper_block_circles	full	128	128	cd5fc883f73b7e2b47e0c70303719ec45810b3a55e00cd342c57d9ac4d9acb61
rechiseled:block/copper_block_gears	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/copper_block_lines	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/copper_block_pattern	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/copper_block_pillar_end	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/copper_block_pillar_side	vertical	16	64	81222f55444e646f9730941b7fe1c23b7809ca8bf278f07386a13c5946976132
rechiseled:block/copper_block_polished	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/copper_block_shafts	pieced	80	16	55563580735713c7681717b2e97e3283da189f635c01b54547395fca69e910bc
rechiseled:block/copper_block_small_bricks	horizontal	64	16	ba43d8e8520c38c391c96e3652cf43da5b815766ddf53d91fa30420ff85d22a5
rechiseled:block/crimson_planks_beams	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/crimson_planks_brick_pattern	full	128	128	cd5fc883f73b7e2b47e0c70303719ec45810b3a55e00cd342c57d9ac4d9acb61
rechiseled:block/crimson_planks_brick_paving	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/crimson_planks_bricks	horizontal	64	16	61a17531adb7db2ccbbbd1fd9cad0ad21cf846aad6ce0983d175d48a8e78cf79
rechiseled:block/crimson_planks_crate	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/crimson_planks_diagonal_stripes	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/crimson_planks_diagonal_tiles	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/crimson_planks_dotted	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/crimson_planks_flooring	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/crimson_planks_large_tiles	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/crimson_planks_pattern	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/crimson_planks_rotated_bricks	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/crimson_planks_small_bricks	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/crimson_planks_small_tiles	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/crimson_planks_squares	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/crimson_planks_tiles	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/crimson_planks_wavy	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/crimson_planks_woven	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/dark_oak_planks_beams	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/dark_oak_planks_brick_pattern	full	128	128	cf1a8048702ec54035777aaf3acb1153c2512efaa3dc99ac02709796c8daeaa5
rechiseled:block/dark_oak_planks_brick_paving	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/dark_oak_planks_bricks	horizontal	64	16	61a17531adb7db2ccbbbd1fd9cad0ad21cf846aad6ce0983d175d48a8e78cf79
rechiseled:block/dark_oak_planks_crate	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/dark_oak_planks_diagonal_stripes	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/dark_oak_planks_diagonal_tiles	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/dark_oak_planks_dotted	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/dark_oak_planks_flooring	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/dark_oak_planks_large_tiles	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/dark_oak_planks_pattern	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/dark_oak_planks_rotated_bricks	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
rechiseled:block/dark_oak_planks_small_bricks	pieced	80	16	5c441e39cb190b6bba47575ea033f96b20b7bbd5a9d6ced17ab0b71461104965
